"","lat","lon"
"316",55.6833793,11.0993619
"317",55.0102518,11.9097478
"318",55.4565009,12.1818964
"319",55.9452985,11.7613881
"320",55.7186117,11.7135474
"321",54.6940639,11.3902205
"322",55.2328252,11.7674102
"323",55.6605319,11.4081794
"324",55.25592915,12.1119358544833
"325",55.5953424,11.8592384
"326",55.5404225,11.2272253
"327",54.7646137,11.8709918
"328",55.5833746,12.2999286
"329",55.6605319,11.4081794
"330",55.5417276,11.3758707386627
"331",55.2328252,11.7674102
"332",55.6433478,12.0819247
"333",55.2328252,11.7674102
"334",55.446817,11.7975218
"335",55.2328252,11.7674102
"336",55.4565009,12.1818964
"337",55.3997225,10.3852104
"338",55.3098281,10.7976604
"339",55.2150907,10.5984247194621
"340",55.3997225,10.3852104
"341",55.3997225,10.3852104
"342",55.0446228,9.4209667
"343",54.9089186,9.7897999
"344",55.4279941,9.2864145
"345",55.7570833,8.9277576
"346",55.565268,9.7562169
"347",55.0553387,9.7470524
"348",55.4993014,9.7392181
"349",55.18635005,9.06788403660823
"350",55.3726936833887,10.4601593565073
"351",55.0632573,10.6068652
"352",55.7000057,9.5333238
"353",55.3997225,10.3852104
"354",55.7000057,9.5333238
"355",55.2421087,9.9736869
"356",55.157032,8.765738
"357",54.95098855,9.87984806850613
"358",55.7570833,8.9277576
"359",55.0632573,10.6068652
"360",55.4173448807024,10.4444782538016
"361",55.0595541,8.9568232
"362",55.7000057,9.5333238
"363",55.7000057,9.5333238
"364",55.7000057,9.5333238
"365",55.7000057,9.5333238
"366",55.7000057,9.5333238
"367",55.7000057,9.5333238
"368",55.3098281,10.7976604
"369",55.4885437628488,8.49633366531766
"370",55.6409641,9.6492103
"371",55.0446228,9.4209667
"372",55.3997225,10.3852104
"373",55.4894999,9.47905
"374",55.0632573,10.6068652
"375",55.13513295,8.51382897014808
"376",55.7227366978088,9.61379463545813
"377",55.7000057,9.5333238
"378",55.097087,10.2428246
"379",55.3811975115752,10.4014134296584
"380",55.3997225,10.3852104
"381",55.0696081,9.3410181
"382",54.9377498,10.7167568
"383",55.3997225,10.3852104
"384",54.8558332,10.5174056
"385",55.4278872,9.930492
"386",55.3997225,10.3852104
"387",55.0632573,10.6068652
"388",55.2203305,10.1258184
"389",55.2869915,9.0463292
"390",55.149424,10.7062309
"391",55.4664892,8.4520751
"392",55.6176702,8.4811757
"393",55.0632573,10.6068652
"394",55.6176702,8.4811757
"395",55.4993014,9.7392181
"396",55.3997225,10.3852104
"397",54.8295003,9.3606529
"398",55.7000057,9.5333238
"399",55.0722894307755,10.4592899208282
"400",55.4664892,8.4520751
"401",55.7000057,9.5333238
"402",55.0446228,9.4209667
"403",55.6409641,9.6492103
"404",55.7000057,9.5333238
"405",55.7000057,9.5333238
"406",55.6176702,8.4811757
"407",55.0446228,9.4209667
"408",55.7000057,9.5333238
"409",54.8896647,10.411167
"410",55.3997225,10.3852104
"411",55.3997225,10.3852104
"412",55.3997225,10.3852104
"413",55.18635005,9.06788403660823
"414",55.7000057,9.5333238
"415",55.7000057,9.5333238
"416",55.3997225,10.3852104
"417",55.6409641,9.6492103
"418",55.4894999,9.47905
"419",55.4664892,8.4520751
"420",54.8558332,10.5174056
"421",55.4311211,10.4886409731
